o_apple_key,o_opendb_key,o_flag,apple_id,apple_Artist,apple_Track,apple_Album,apple_Track_Explicitness,apple_Album_Year,apple_Duration,opendb_id,opendb_Artist,opendb_Track,opendb_Album,opendb_Track_Explicitness,opendb_Album_Year,opendb_Duration
A1910,B12058,False,A1910,Leighton Meester,Summer Girl,Country Strong (More Music from the Motion Picture),notExplicit,2010,202628,B12058,Dj Relax EDM,Summer Special,"Chill Out Special Super Mix 2023 - Best of Deep Chill Sessions, Ibiza Beach Lounge del Mar, Luxury Balearic Music",notExplicit,2023,292000
A3685,B12153,False,A3685,Regina Spektor,On the Radio,Begin to Hope (Bonus Track Version),notExplicit,2006,200413,B12153,De Press,On the Plastic,Body Manifest,notExplicit,2019,145000
A7189,B12238,False,A7189,twenty one pilots,"Friend, Please",twenty one pilots,notExplicit,2009,252902,B12238,Ars Ratti,Pretty Please,Pretty Please,Explicit,2021,159000
A3685,B12338,False,A3685,Regina Spektor,On the Radio,Begin to Hope (Bonus Track Version),notExplicit,2006,200413,B12338,Hello Meteor,On the Shadows,The Glowing: Final Cut,notExplicit,2017,250000
A8131,B12423,False,A8131,Christina Perri,I Believe,Head or Heart,notExplicit,2014,280547,B12423,Viva La Panda,If You Believe,If You Believe,notExplicit,2024,133000
A6156,B12539,False,A6156,Lenny Kravitz,American Woman,Greatest Hits,notExplicit,1999,261707,B12539,Relaxing Music,African Vocal,Back to the Roots: Meditative Rhythms of African Shamanism,notExplicit,2023,214000
A2348,B12564,False,A2348,Pretty Ricky,On the Hotline,Late Night Special (Deluxe Version),cleaned,2006,239333,B12564,Louis II,On the Horizon,Glorious (Deluxe Edition),notExplicit,2020,174000
A1597,B12729,False,A1597,Sugar Ray,Every Morning,The Best of Sugar Ray,notExplicit,1999,220200,B12729,Chillhop Music,Sunday Morning,Chillhop Essentials Summer 2023,notExplicit,2023,171000
A8235,B12817,False,A8235,The Psychedelic Furs,Pretty In Pink,Greatest Hits,notExplicit,1981,238773,B12817,Aslan,Pretty Thing,The Platinum Collection,notExplicit,2013,286000
A1231,B12869,False,A1231,Marketa Irglová & Glen Hansard,If You Want Me,Once (Music from the Motion Picture),notExplicit,2007,228717,B12869,Sækyi,If You Must Go,Angels Don't Call Me,Explicit,2022,197000
A1597,B12878,False,A1597,Sugar Ray,Every Morning,The Best of Sugar Ray,notExplicit,1999,220200,B12878,Hamzaa,Sunday Morning,Phases EP,notExplicit,2019,201000
A5254,B12916,False,A5254,The Script,If You See Kay,The Script (Deluxe),notExplicit,2008,192333,B12916,Nana Mouskouri,If You Go Away,The Three Bells,notExplicit,1974,219000
A1231,B12940,False,A1231,Marketa Irglová & Glen Hansard,If You Want Me,Once (Music from the Motion Picture),notExplicit,2007,228717,B12940,Hallal Music,If You Say Go,Best of Volumes 7-12,notExplicit,2004,182000
A7367,B12997,False,A7367,Matchbox Twenty,If You're Gone,Mad Season (Deluxe Version),notExplicit,2000,274998,B12997,C-Bo,If You A Gee,Money To Burn,Explicit,2006,272000
A2145,B13086,False,A2145,Theory of a Deadman,All or Nothing,Scars & Souvenirs,notExplicit,2008,210560,B13086,The Stairwells,All My Loving,For Your Health,notExplicit,2016,133000
A6390,B13187,False,A6390,Leon Bridges,Smooth Sailin',Coming Home,notExplicit,2015,187440,B13187,Canzoni di Natale,Smooth Santa,Jolly Lofi Christmas Mix,notExplicit,2022,180000
A4287,B13253,False,A4287,Alan Jackson,Little Bitty,34 Number Ones,notExplicit,1996,158080,B13253,Bae Ho,Little Cottage,Singer of heaven Bae Ho Completed edition 10CD-7(The new generation),notExplicit,2006,246000
A1597,B13323,False,A1597,Sugar Ray,Every Morning,The Best of Sugar Ray,notExplicit,1999,220200,B13323,Mob Rules,Better Morning,Celebration Day - 30 Years Of Mob Rules,notExplicit,2024,258000
A1597,B13407,False,A1597,Sugar Ray,Every Morning,The Best of Sugar Ray,notExplicit,1999,220200,B13407,Lou Reed,Sunday Morning,Sunday Morning ( Pt.1 ),notExplicit,2018,426000
A2254,B13433,False,A2254,One Direction,Summer Love,Take Me Home (Yearbook Edition),notExplicit,2012,208200,B13433,Gerhard Trede,Summer Flowers,Symphonic Themes and Melodies,notExplicit,2014,201000
A5254,B13541,False,A5254,The Script,If You See Kay,The Script (Deluxe),notExplicit,2008,192333,B13541,Music Factory,If You Go Away,I Love You (Romantic Hits),notExplicit,2015,191000
A1231,B13545,False,A1231,Marketa Irglová & Glen Hansard,If You Want Me,Once (Music from the Motion Picture),notExplicit,2007,228717,B13545,Donnie Fritts,If You Say So,Everybody's Got a Song,notExplicit,2016,233000
A10000,B13645,False,A10000,Pat Benatar,Heartbreaker (2005 Remaster),Greatest Hits,notExplicit,1979,208307,B13645,Randy Travis,Pretty Paper (2021 Remaster),An Old Time Christmas (Deluxe Edition),notExplicit,1989,159000
A3584,B13658,False,A3584,The Jimi Hendrix Experience,Little Wing,Experience Hendrix: The Best of Jimi Hendrix,notExplicit,1967,145560,B13658,Oscar Peterson,Little Darlin',The Oscar Peterson Trio Plays (Remastered Version) (Doxy Collection),notExplicit,2018,265000
A941,B13680,False,A941,Fleetwood Mac,Little Lies,Greatest Hits,notExplicit,1987,218040,B13680,Simone Sommerland,Little Amadeus,Die 30 besten TV-Serienlieder für Kinder,notExplicit,2016,186000
A5254,B13690,False,A5254,The Script,If You See Kay,The Script (Deluxe),notExplicit,2008,192333,B13690,Liane Carroll,If You Go Away,The Right to Love,notExplicit,2017,224000
A2145,B13765,False,A2145,Theory of a Deadman,All or Nothing,Scars & Souvenirs,notExplicit,2008,210560,B13765,Matt Monro,All My Loving,20 Hits of Matt Monro,notExplicit,2022,199000
A6044,B13773,False,A6044,Pistol Annies,Family Feud,Hell On Heels,notExplicit,2011,155960,B13773,Clint Gomez,Family Forever,Cinematic Piano,notExplicit,2015,142000
A5152,B13789,False,A5152,En Vogue,Free Your Mind,The Very Best of En Vogue,notExplicit,1992,293107,B13789,Stevie Rizo,Do You Mind,Do You Mind,notExplicit,2023,183000
A6740,B13802,False,A6740,Pink Floyd,On the Run,The Dark Side of the Moon,notExplicit,1973,216107,B13802,Love Ty Howard,On the Regular,On the Regular,Explicit,2019,213000
A3553,B13807,False,A3553,Elvis Presley,In the Ghetto,The Essential Elvis Presley,notExplicit,1969,168649,B13807,Qypthone,On the Palette,Montuno No. 5,notExplicit,2002,246000
A5582,B13843,False,A5582,Dido,Here With Me,No Angel,notExplicit,1999,255427,B13843,Parachute,Lonely With Me,Wide Awake,notExplicit,2016,219000
A2105,B13862,False,A2105,LINKIN PARK,What I've Done,Transformers (Soundtrack from the Motion Picture),notExplicit,2007,205613,B13862,38 Spesh,What I Be On,Sacred Psalms,Explicit,2020,156000
A3252,B55408,False,A3252,Jonas Brothers,Sucker,Happiness Begins,notExplicit,2019,181033,B55408,Eat Static,Sucker Unit,De-Classified,notExplicit,2007,443000
A1131,B55420,False,A1131,Post Malone,Circles,Hollywood's Bleeding,notExplicit,2019,215277,B55420,DCPRG,Circle/Line,Second Report From Iron Mountain USA,notExplicit,2012,619000
A2580,B55444,False,A2580,Young Thug,Stoner,Stoner - Single,explicit,2014,240000,B55444,"Nasty Ninja, Loka",Stoner Chix,Late Night Drive,Explicit,2020,191000
A2494,B55490,False,A2494,Toby Keith,Getcha Some,35 Biggest Hits,notExplicit,1998,197560,B55490,SelloRekt / LA Dreams,Getcha,Magic,notExplicit,2020,194000
A8479,B55567,False,A8479,Madonna,True Blue,True Blue,notExplicit,1986,257467,B55567,The Ozark Mountain Daredevils,Jackie Blue,The Ozark Mountain Daredevils,notExplicit,2009,240000
A2312,B55597,False,A2312,Vampire Weekend,Giving Up the Gun,Contra (Bonus Track Version),notExplicit,2010,286160,B55597,Pebbles,Giving You The Benefit,Always,notExplicit,1990,342000
A4384,B55668,False,A4384,alt-J,Hunger of the Pine,This Is All Yours,notExplicit,2014,299711,B55668,Olga Wojciechowska,Memory of the Pioneers,Infinite Distances,notExplicit,2019,293000
A4280,B55669,False,A4280,Paolo Nutini,Rewind,P.S. I Love You (Music from the Motion Picture),notExplicit,2006,259653,B55669,Lacuna,Rewind 2021,Rewind 2021,notExplicit,2021,172000
A6346,B55695,False,A6346,Bethel Music & Jenn Johnson,Come to Me (Live),You Make Me Brave (Live),notExplicit,2014,462800,B55695,Oingo Boingo,Clowns Of Death (Live),Farewell: Live From The Universal Amphitheatre-Halloween 1995,notExplicit,1996,411000
A4120,B55707,False,A4120,Kenny Chesney,Living In Fast Forward,Greatest Hits II,notExplicit,2005,211862,B55707,Tank,Living a Fantasy,Valley of Tears,notExplicit,2015,303000
A7718,B55764,False,A7718,Barenaked Ladies,Pinch Me,Maroon (Bonus Track),notExplicit,2000,288467,B55764,Jim Fortune,Prince Bert,Hex (Highlights from the National Theatre Production),notExplicit,2021,376000
A870,B55784,False,A870,Ed Sheeran,I See Fire,x (Deluxe Edition),notExplicit,2014,299147,B55784,The Ventures,Orange Fire,Merry Christmas and A Happy New Year from The Ventures,notExplicit,2023,128000
A197,B55786,False,A197,Ed Sheeran,Castle on the Hill,÷ (Deluxe),notExplicit,2017,261154,B55786,Lorenzo Varriano,Battle of the Ancients,"Xenoverse: Per Aspera Ad Astra (Original Soundtrack), Vol. 2",notExplicit,2021,145000
A6645,B55803,False,A6645,Hugh Grant & Drew Barrymore,Way Back Into Love (Demo Version),Music and Lyrics (Music from the Motion Picture),notExplicit,2007,252400,B55803,Jetboy,Rock'n'Roller (Demo Version),Damned Nation,notExplicit,1990,247000
A2394,B99977,False,A2394,A Star Is Born Cast,Intro,A Star Is Born Soundtrack,notExplicit,2018,20416,B99977,NXCRE,Indigo,Dabbington City,notExplicit,2023,254000
A575,B99981,False,A575,Ella Henderson,Ghost,Chapter One (Deluxe),notExplicit,2014,213218,B99981,Bigmoney Phil,Ghetto,Strange Relations,Explicit,2022,195000
A9889,B99996,False,A9889,Cliff Martinez,Rubber Head,Drive (Original Motion Picture Soundtrack),notExplicit,2011,188613,B99996,Demented Are Go,Rubber Buccaneer,Stomping at the Klub Foot,Explicit,2002,170000
A3097,B83993,False,A3097,London Philharmonic Orchestra & David Parry,"Concerto Grosso No. 8 in G Minor, Op. 6 ""Christmas Concerto"": II. Allegro",The 50 Greatest Pieces of Classical Music,notExplicit,2009,147920,B83993,Daniel Hope,Geminiani: Concerto grosso No. 5 in G Minor - Arr. from Corelli's Sonata Op. 5 No. 5: III. Adagio,Winter Moods,notExplicit,2020,165000
A3097,B90129,False,A3097,London Philharmonic Orchestra & David Parry,"Concerto Grosso No. 8 in G Minor, Op. 6 ""Christmas Concerto"": II. Allegro",The 50 Greatest Pieces of Classical Music,notExplicit,2009,147920,B90129,Albrecht Mayer,Geminiani: Concerto grosso No. 5 in G Minor - Arr. from Corelli's Sonata Op. 5 No. 5: III. Adagio,Winter Moods,notExplicit,2020,165000
A3028,B38938,False,A3028,London Philharmonic Orchestra & David Parry,"Symphony No. 40 in G Minor, K. 550: I. Allegro Molto",The 50 Greatest Pieces of Classical Music,notExplicit,2009,422413,B38938,Pierre Amoyal,"Double String Quartet No. 1 in D Minor, Op. 65: IV. Finale. Allegro molto",Spohr: Double String Quartet No. 1 & Mendelssohn: Stringt Octet,notExplicit,2016,385000
A2792,B44768,False,A2792,Finghin Collins,"Nocturne No. 2 in E-Flat Major, Op. 9",The 50 Greatest Pieces of Classical Music,notExplicit,2009,293160,B44768,Forde Ensemble,"Double String Quartet No. 2 in E-Flat Major, Op. 77: III. Larghetto","Spohr, L.: Double String Quartets, Vol. 1  - Nos. 1 and 2",notExplicit,2009,311000
A1864,B31076,False,A1864,USHER & H.E.R.,Risk It All (From the Original Motion Picture “The Color Purple”),COMING HOME,notExplicit,2023,201347,B31076,Dolly Parton,Here I Am (from the Dumplin' Original Motion Picture Soundtrack),Dumplin' Original Motion Picture Soundtrack,notExplicit,2018,273000
A3054,B5810,False,A3054,"Pieter Schoeman, Vesselin Gellev, London Philharmonic Orchestra & David Parry","Double Concerto in D Minor for Two Violins, BWV 1043: I. Vivace",The 50 Greatest Pieces of Classical Music,notExplicit,2009,218693,B5810,Kremerata Baltica,Little Concerto for Two Violins: II. Vakara mūzika,ppp,notExplicit,2022,455000
A2945,B65112,False,A2945,Finghin Collins,"Piano Sonata No. 11 in A Major, K. 331: III. Rondo. Alla Turca",The 50 Greatest Pieces of Classical Music,notExplicit,2009,205040,B65112,Paganini Quartet,"Guitar Quartet No. 9 in D Major, MS 36: II. Minuetto alla Valtz","Paganini, N.: 15 Quartets for Strings and Guitar, Vol. 1",notExplicit,1994,233000
A6794,B24150,False,A6794,Empire Cast,Nothing To Lose (feat. Jussie Smollett),Original Soundtrack from Season 1 of Empire (Deluxe),notExplicit,2015,168000,B24150,Serayah,Up All Night (Jamal's 2015 Version) (feat. Jussie Smollett),Empire: Music From 'The Devil Quotes Scripture',notExplicit,2015,161000
A1600,B38456,False,A1600,Pentatonix,Winter Wonderland / Don't Worry Be Happy (feat. Tori Kelly),That's Christmas To Me,notExplicit,2014,207033,B38456,The Electro Swingers,Winter Wonderland (feat. Ted Weems),Christmas Goes Steampunk,notExplicit,2013,241000
A5570,B13646,False,A5570,Michael Bublé,Have I Told You Lately That I Love You (with Naturally 7),To Be Loved,notExplicit,2013,206073,B13646,Blake Hicks,What If I Told You That I Love You (Remix),What If I Told You That I Love You (Remix),Explicit,2020,215000
A9453,B92878,False,A9453,CeeLo Green,What Part of Forever (Johan Hugo Remix) [Bonus Track],The Twilight Saga: Eclipse (Original Motion Picture Soundtrack) [Deluxe Version],notExplicit,2010,291865,B92878,Panic Girl,What Are You Here For Pt. 2 (Piano Version - Bonus Track),Paradise (Soundtrack from the Netflix Film),notExplicit,2023,121000
A9053,B18094,False,A9053,Taylor Swift,The Last Time (Taylor's Version) [feat. Gary Lightbody],Red (Taylor's Version),notExplicit,2021,299081,B18094,Paul Revere & The Raiders,Let Me! (Single Version) (feat. Mark Lindsay),Alias Pink Puzz,notExplicit,1969,151000
A599,B24978,False,A599,Lady Gaga,Always Remember Us This Way,A Star Is Born Soundtrack,notExplicit,2018,210198,B24978,Andrew Holdsworth,Always Remember Us This Way: Adage (Orchestral Version),Reimagined for Ballet Class: Songs from the 10s (Orchestral Version),notExplicit,2021,117000
A775,B31303,False,A775,Omarion,Post To Be (feat. Chris Brown & Jhene Aiko),Sex Playlist,explicit,2014,226581,B31303,Robert Sanae,Castle by the Sea (feat. Chris Bowman & G. Scott Jones),The Other Side,notExplicit,2016,247000
A2593,B56223,False,A2593,Wiz Khalifa,You and Your Friends (feat. Snoop Dogg & Ty Dolla $ign),Blacc Hollywood (Deluxe Version),explicit,2014,188041,B56223,Nashville Cast,Change Your Mind (feat. Clare Bowen & Sam Palladio),The Music Of Nashville: Greatest Hits Seasons 1-5,notExplicit,2017,250000
A6231,B20849,False,A6231,Colin Hay,I Just Don't Think I'll Ever Get Over You,Garden State (Music from the Motion Picture),notExplicit,1970,317693,B20849,Leith Ross,I Just Don't Think That You Like Me That Much Anymore,To Learn,notExplicit,2023,207000
A2972,B61172,False,A2972,"Finghin Collins, London Philharmonic Orchestra & David Parry","Piano Concerto No. 21 in C Major, K. 467: II. Andante",The 50 Greatest Pieces of Classical Music,notExplicit,2009,438000,B61172,Pachelbel Chamber Orchestra,"Guitar Concerto D Major, RV 93: II. Largo",Mozart: Eine Kleine Nachtmusik & Pachelbel: Canon and Gigue in D Major,notExplicit,2008,277000
A6857,B95254,False,A6857,Disturbed,Legion of Monsters (Bonus Track),Immortalized (Deluxe Edition),notExplicit,2015,263649,B95254,Jamie Llewellyn,Nature Sounds for Sleep: Moonlit Forest (Bonus Track),Sounds of Nature for Sleep: English Country Garden,notExplicit,2013,600000
A7229,B97121,False,A7229,Tracy Chapman,Give Me One Reason (2015 Remastered),Greatest Hits,notExplicit,1995,268240,B97121,Eurythmics,Sisters Are Doin' It for Themselves (2018 Remastered),Be Yourself Tonight ((2018 Remastered)),notExplicit,1985,323000
A2459,B1565,False,A2459,Peter Cetera,"Glory of Love (Theme from ""the Karate Kid, Pt. II"")",Solitude / Solitaire,notExplicit,1986,258333,B1565,The City of Prague Philharmonic Orchestra,"I Want To Go Home (From ""The Karate Kid"")",The Music of James Horner,notExplicit,2011,301000
A2459,B2164,False,A2459,Peter Cetera,"Glory of Love (Theme from ""the Karate Kid, Pt. II"")",Solitude / Solitaire,notExplicit,1986,258333,B2164,James Horner,"I Want To Go Home (From ""The Karate Kid"")",The Music of James Horner,notExplicit,2011,301000
A8680,B3729,False,A8680,Fleetwood Mac,Silver Springs (Advanced Resolution Stereo Version),Crystal Visions... The Very Best of Stevie Nicks (Bonus Version),notExplicit,2007,285853,B3729,Black Oak Arkansas,Summer Swing (1974 Unreleased Studio Version),Back Thar N' Over Yonder,notExplicit,2013,175000
A4581,B12813,False,A4581,Meek Mill,Burn (feat. Big Sean) [Bonus Track],Dreams and Nightmares (Deluxe Version),explicit,2012,216250,B12813,Art Tatum,You're Mine You (Unaccompanied Piano) [Bonus Track],The Art Tatum - Buddy Defranco Quartet,notExplicit,2015,292000
A1549,B15881,False,A1549,Juicy J,Bounce It (feat. Wale & Trey Songz),Stay Trippy,explicit,2013,260560,B15881,Macarena Kids,I Like to Move It (feat. Macarena Kids Party Songs),Macarena Party Kids,notExplicit,2012,221000
A1961,B19529,False,A1961,Michael Jackson,I Just Can't Stop Loving You (feat. Siedah Garrett),Number Ones,notExplicit,1987,253018,B19529,Magic Sam,I Just Want a Little Bit (feat. Eddie Shaw),Black Magic (Deluxe Edition) (feat. Eddie Shaw),notExplicit,1968,185000
A1961,B29970,False,A1961,Michael Jackson,I Just Can't Stop Loving You (feat. Siedah Garrett),Number Ones,notExplicit,1987,253018,B29970,Big Bz,I Just Caught Another Zoe (feat. Jim Jones),I Just Caught Another Zoe (feat. Jim Jones),Explicit,2013,227000
A8307,B34959,False,A8307,Stone Temple Pilots,All in the Suit That You Wear (Album Version),Thank You,notExplicit,2003,219573,B34959,Scott Krippayne,Shadow On The Sun (Gentle Revolution Album Version),Gentle Revolution,notExplicit,2005,226000
A1245,B37958,False,A1245,Mario,Break Up (feat. Gucci Mane & Sean Garrett),Break Up (feat. Gucci Mane & Sean Garrett) - Single,notExplicit,2009,250584,B37958,The Sandpipers,Bridge Washed Out (feat. Gary Lane & Chris Beckett),Silver Dollar Saloon (feat. Gary Lane & Chris Beckett),notExplicit,2016,123000
A2846,B52439,False,A2846,London Philharmonic Orchestra & David Parry,Carmen Suite No. 2: II. Habanera,The 50 Greatest Pieces of Classical Music,notExplicit,2009,132533,B52439,Alberto Lizzio,"Carmen, Opera Suite No. 2: VI. Danse Bohème (Act 2)","Bizet: Carmen, Opera Suite",notExplicit,2009,274000
A1707,B57075,False,A1707,DHT,Listen to Your Heart (Edmee's Unplugged Vocal Edit),Listen to Your Heart - EP,notExplicit,2003,271781,B57075,Rod McKuen,Listen to the Warm (Alternate Vocal),Listen to the Warm,notExplicit,1967,129000
A2342,B70452,False,A2342,Armin van Buuren,This Is What It Feels Like (feat. Trevor Guthrie),Intense (Bonus Track Version),notExplicit,2013,203307,B70452,Hubert Sumlin,"This Is The End, Little Girl (feat. Keith Richards)",About Them Shoes,notExplicit,2003,220000
A7484,B8329,False,A7484,Santana,The Game of Love (feat. Tina Turner),Ultimate Santana,notExplicit,2002,262387,B8329,Pink Persona,In the Beginning of a Life (feat. Elin Porsinger),Feel Forever,notExplicit,2016,176000
A7484,B12962,False,A7484,Santana,The Game of Love (feat. Tina Turner),Ultimate Santana,notExplicit,2002,262387,B12962,The Boyfriends,Take a Number from One to Ten (feat. Anne Lenner),Carroll Gibbons and the Boyfriends (feat. Anne Lenner),notExplicit,2014,146000
